,image_id,PredictionString
1069,5fbbcff7a47bce1f31ac6ca777e79a2d, 14 0.9988996982574463 0 0 1 1
1070,5fc06f3386f8762ac1d2563520056a95,
1071,5fc94f48e87133c8b9aa2011b76a50a2,
1072,5fe1faff313cb7b3019b7e1686f7ff57, 0 0.7273309230804443 758 542 1052 829
1073,6022bb1b65e1ffd7d70a6c5b70bc3962, 14 0.8062606453895569 0 0 1 1
1074,6039745a7cf89b4f65da84eaa8c1a226, 0 0.6565857529640198 973 695 1351 1031 13 0.5370036959648132 0 0 0 0
1075,6039aea81ebf9094b5b3a1be940e09eb, 14 1.0 0 0 1 1
1076,603f46ee0064be1ad82c131af4f5c5df, 14 0.5831435322761536 0 0 1 1
1077,60485f64a1de6c652639c3ab84fcd12f, 0 0.6217342019081116 634 536 880 806
1078,605186158128f2160564d7b3c9898db3, 14 1.0 0 0 1 1
1079,605dd6be5c1776fcc2435dacb7f9bad1, 14 0.9669715762138367 0 0 1 1
1080,6072691c16f225c5758fd5d4750b3044, 14 0.6412438750267029 0 0 1 1
1081,6073528e3a3ae67cf0f69e79c2d65c7a, 14 0.7125028371810913 0 0 1 1
1082,608614185411b42c65111af9fc737f35, 14 0.9993403553962708 0 0 1 1
1083,6087594b3cfce30c211a8e2edcc3421e,
1084,60c667d029a8c9a394a64e83af944953, 0 0.523642361164093 970 691 1353 1041
1085,6100bc75e0a668c382d92d5eb9038076, 14 0.9948280453681946 0 0 1 1
1086,61073332776c189abf3844bb71f990ab, 14 0.6260125041007996 0 0 1 1
1087,6109bd812d12e7f376d24f936ae44412, 14 0.9830365777015686 0 0 1 1
1088,61327c4b99bf9a8459c9bbbb8cdb1e98, 14 0.9999953508377075 0 0 1 1
1089,61353a4bf860223894df6ca7dcd857d1, 0 0.9784623384475708 752 523 995 824
1090,614aa276d0f32f1807409cc1ce713e0e, 14 0.5263332724571228 0 0 1 1
1091,615103c934a78744f2081127125616a3,
1092,615be21de05d7049ddb1652520d7f528,
1093,615f0f5be81be998158659b735a3e8c8, 14 0.7982150316238403 0 0 1 1
1094,617ea36830c24b725ac31c81cbe6bdbd, 14 0.6937691569328308 0 0 1 1
1095,61811eeeb8edb37cac44cdaa6cd30364,
1096,6182777129374eb463e2b20ed36b4011,
1097,618777b8305b062583337d9a6b7a3d4e, 14 0.6116119027137756 0 0 1 1
1098,618881f58ff428d49dc4b830c762845f,
1099,61b5b9b49242ae40885781dd2c1a2cb0, 0 0.5083377957344055 622 527 877 799
1100,61c0f32c4fad9cadae858544705625dd,
1101,61eab9bde303d3cd00fb9a4137b7ea22,
1102,62019939690f6d1adffa89335bc8822f, 14 0.6285006403923035 0 0 1 1
1103,622892fc0ef372c3c6c99d593c341f2f, 0 0.6417835354804993 687 599 966 907
1104,624ad6845050f024902fd3fce5402988, 0 0.6049047112464905 682 524 954 789
1105,626185fb9e429be96fdf29f0c1ec665a,
1106,6262074ab507148344a09ead5941c3b8,
1107,627085177f108602d3bdcf13a1748354,
1108,6273626dc6aded042607dd342de195af, 14 0.7872840762138367 0 0 1 1
1109,62c427184e17db926037ce718ed2d202, 14 0.973760187625885 0 0 1 1
1110,62e12180474ea235f3e915afb79b1aaa, 0 0.7923544049263 914 682 1251 1044
1111,6325341c36f40a4641b62c3131d82b4e,
1112,6325ed4ab3c3d0233263c751e7452907, 14 0.9977050423622131 0 0 1 1
1113,6330b65f66ce37f9a3a3916a9850c6b5, 0 0.5071014761924744 605 505 841 765
1114,63766e86c0ffb84139f35b8809380326,
1115,63a81da4e2cbd78bdf8eddbdc368b3fb, 14 1.0 0 0 1 1
1116,63d11e1a4e6167f0625d0276fa926a47, 14 1.0 0 0 1 1
1117,63e68d84225031fbfd93bb129a808eb7, 0 0.534788191318512 764 607 1064 921
1118,642719d5349009d7f20e33a5c65752e1, 14 0.9996693134307861 0 0 1 1
1119,645e178a29fb3afd99c82be559afb26e, 14 1.0 0 0 1 1
1120,645f1d663a0008a679a6187bef19e968, 0 0.5265918970108032 749 584 1095 894
1121,6490e2cf8ea994ef53c06c287d59085d, 0 0.7134344577789307 980 663 1348 1010
1122,64a157c58ebf8f3c33287c75c6ec4767, 0 0.8869458436965942 677 554 933 840
1123,64fb0a3840ef0a2c922c91571f27688f, 3 0.9158440828323364 589 467 874 723
1124,650b995364f405a9341f39f50126ffcf, 14 0.5192781090736389 0 0 1 1
1125,651f80308ec0b380af4f031bd547c229, 14 0.9955496788024902 0 0 1 1
1126,65279dbfdffd5d1250e8f7d0293d5727,
1127,652ae3349c1019e5b64e7e967f29c5d9, 14 1.0 0 0 1 1
1128,652bd062cf5ccabe5e120d5fecfd46b0, 14 0.8715313673019409 0 0 1 1
1129,6547bec43838410978ebabe333495e7a, 14 0.9511787295341492 0 0 1 1
1130,6581602a6339fe446da34c3bbc628dc8, 14 0.5216909050941467 0 0 1 1
1131,65865c33df06763900eca14fc91390bf,
1132,658f4a76ab0e81e31d37f12c8c661b3c, 0 0.6169496774673462 709 536 973 826
1133,65d990620d6cdcf8e92ea7e2eb624fc0, 0 0.5218361616134644 647 564 925 859
1134,65e600f7fd5b8cf1c3027e2165585ed8, 0 0.7658211588859558 650 551 904 834
1135,660579a438aedc7960b0bea9640c2df1, 14 1.0 0 0 1 1
1136,660b7e51824df6c7e0cf8d669f7b6485, 14 0.8595929741859436 0 0 1 1
1137,660eef5eec9f1d7af587da0e67222e94, 14 0.7767868041992188 0 0 1 1
1138,66204c1c0e3628601c10aae51963b5ea, 0 0.6374741196632385 598 478 827 735
1139,6621cc841cea87c5e90550935fdfb730, 14 0.964896559715271 0 0 1 1
1140,662b95447b40328a6844834af8835fd2, 14 0.7558240294456482 0 0 1 1
1141,6637c08da9b3bce162e3aa689da14574,
1142,665c4a6d2693dc0286d65ab479c9b169, 14 0.9999598264694214 0 0 1 1
1143,667ee8460269a5864a0fc00b4a9bf62f, 3 0.8551841974258423 634 563 944 845
1144,66999352526e3fe5ea5e2fcb065eb2c5, 14 1.0 0 0 1 1
1145,669a2a0c6d62262965801dee89376343,
1146,66d46e46d052f43f708037a2fa8c3587, 0 0.7071734070777893 874 627 1217 962
1147,66f3c32f043f484e86d2b3e48777b1a4, 0 0.5091291069984436 641 557 893 835
1148,66f8ea5f21b26731b6bd4a1574c25abb, 0 0.8929243087768555 681 526 927 808
1149,66fcdc246e2d6dbe7aae14db8b54d2ef,
1150,670058d081c80065f0bc1087737093cb,
1151,673fdef5f3c813232620a6d2af079cac, 0 0.74127197265625 722 583 995 883
1152,67626c635c3b17db4acd9052a06f8be5,
1153,6786d1115f8dd6a72aaf6484ebfcc7aa, 13 0.5375432968139648 0 0 0 0
1154,67b03574d2c2a1cb24109269ceb021c3, 14 0.996379554271698 0 0 1 1
1155,67b79ff73377ea7e3b3077e7fe493ca0, 0 0.9844726920127869 675 459 912 704 3 0.7721157670021057 533 684 966 938
1156,67bbf19b5522fcff2ca65e09b1cd1df8, 0 0.7096174359321594 663 578 923 859 11 0.526411771774292 0 0 689 866
1157,67d7e1cdaf6a8da4b2247f70d06718e3, 0 0.5063740015029907 1002 703 1402 1058
1158,67f342c22873acfcf19d3b6501e53802, 14 0.9197645783424377 0 0 1 1
1159,6818934fdace67a5ebca75f90d598002, 14 0.9999958276748657 0 0 1 1
1160,68586360d876ffd615409150466439f2, 14 0.6298244595527649 0 0 1 1
1161,687a7fcfa8f707f5770e5191f0008037, 0 0.936379075050354 670 524 897 797
1162,688ecdb1a4e994d42b5a50a8c4a9736f, 14 0.6831160187721252 0 0 1 1
1163,68c57d93f9fcc74a760de0a64c6bc883,
1164,68de8599cb0dad09fd695e507f3ddfd0,
1165,68ea2c78d412b314ebe9b7261173f274, 0 0.8173145651817322 1020 643 1364 994
1166,690bb572300ef08bbbb7ebf4196099cf, 14 0.9040921330451965 0 0 1 1
1167,690f60dc7bb8faf32394031b8c300891,
1168,692132c8de743f5d8d37c499fda700e7, 0 0.5347617268562317 642 531 890 798
1169,693b9d7ca60ce47d15fb730a3a0ad999, 0 0.8988602757453918 803 642 1146 983 3 0.8766029477119446 683 939 1257 1341 4 0.7685422301292419 673 591 1004 1125
1170,69454c090ae1d9ff81da56af7c2d27b8,
1171,6959b17325347f030bc39218814e23b5, 14 1.0 0 0 1 1
1172,69697ec2f4497b9c4da61a96b30ded28, 14 0.8796678185462952 0 0 1 1
1173,696b2f74de8b69decbb4f884b77c7429, 14 0.526796281337738 0 0 1 1
1174,699a8677439fd564ed21abdbf7b44db0, 14 1.0 0 0 1 1
1175,69aae4076223158f2e0cfe8f6f74ce68, 8 0.5814073085784912 738 651 1031 1126
1176,69c3b647eb846e099161d2a162ea5ce0, 0 0.5556969046592712 724 593 1018 906
1177,69cab0314beaa8eefe2f3b4d316b2642, 14 0.7720966935157776 0 0 1 1
1178,69cdda9dc9e51f15384964918ef50806,
1179,69d19f0d8ac223581188a5adf05cd313,
1180,69e11ab385dac820accda778f80af430, 0 0.6049555540084839 994 699 1427 1053
1181,69f8a7c2bc453e0c3c71442dd0c46d91, 0 0.5902260541915894 814 649 1138 987
1182,69fa47c3c46618fe8c58966a2cc66aef, 0 0.8093438744544983 656 503 889 772
1183,6a31846520f47386beb48675231cde3b, 0 0.8495482802391052 666 540 925 820
1184,6a5838d715564084f35e0719e58fe610, 14 0.7267385721206665 0 0 1 1
1185,6a7a509436c9822e6481247f7df41779,
1186,6ae39ad5e196a92fbba5d134ef59463d, 0 0.7431694269180298 723 528 947 809
1187,6ae66f1bc9c08766adb65d366a60e2b0, 14 0.9999611377716064 0 0 1 1
1188,6ae67e95de277c280873ec6a0dd3dc01, 14 0.6763181686401367 0 0 1 1
1189,6af0347de5ced3d7daa3c5db56c4ebf4, 0 0.5739703178405762 648 552 899 830
1190,6b393b32817f727c23d31e2333876763, 14 0.604739785194397 0 0 1 1
1191,6b3e4fda37acc0d488a930b100fa0317, 0 0.5367949604988098 598 506 853 774
1192,6b6a6751b4156410868de79d1a6ca72a, 0 0.9124583005905151 653 538 899 812
1193,6b872791e23742f6c33a08fc24f77365, 0 0.5034631490707397 628 544 875 812
1194,6b94fef0e417c083388ba961b1d2786a,
1195,6be87996a6f4e9339892c7b8c3af42f3, 14 1.0 0 0 1 1
1196,6bf51457a3a0798a7d00fdce6d50756f, 0 0.5575934648513794 522 377 732 573
1197,6c0557a8c8475e92ba4118e480157ff5, 14 1.0 0 0 1 1
1198,6c093584e2497ef2129a3bdbaac44060, 14 0.9991014003753662 0 0 1 1
1199,6c096a44b9b644d74f7a2dc79401f475, 3 0.7269851565361023 662 674 1008 995 7 0.8302380442619324 553 769 961 1080
1200,6c17cc0ca0591575ae3f0ae62fd9edef, 14 0.9485182166099548 0 0 1 1
1201,6c1abadac7cba4b7ace5ef35d67b0082,
1202,6c28ef5c6b6bc382a9c5b70fbe7f1864, 14 0.9995796084403992 0 0 1 1
1203,6c4f50895f5342d5377b80c6dca50ac4, 0 0.776786208152771 817 637 1131 982
1204,6c6c4e6cb64f4291077af260d3f696d1, 0 0.8824132084846497 1059 685 1464 1050
1205,6c71ea8dbd37e59b995085cd189e1621, 14 0.8330094218254089 0 0 1 1
1206,6c9502d09e81b5505727e86481d2ed51, 0 0.5308415293693542 656 557 912 845
1207,6ca2a9acd3421424f26805ef49e9bdff, 14 1.0 0 0 1 1
1208,6cbbbc0e77251e60d6f4af673cc19e2a, 14 0.616967499256134 0 0 1 1
1209,6cbf4295b5b72bc01ef6fd171ef7733e, 3 0.6039888858795166 693 583 1020 864 7 0.5275620222091675 617 661 1010 958
1210,6cce56dda2a5b90c9ac2987b1a8e3f45, 0 0.5915161967277527 855 650 1205 984
1211,6cd9d28658e91fe717e33e2f8b10e81a,
1212,6ce0806845f2f73ef1665353979d581f, 0 0.9965576529502869 996 557 1312 901
1213,6ce444e8adaafc7d20422f662b9ef160, 14 0.5541298985481262 0 0 1 1
1214,6ced1a5ca6625e9c00070e14a98cf816, 14 0.9957908391952515 0 0 1 1
1215,6cf8916303a07f3909297be170f21f7a,
1216,6d2219f1c8c4af1e05acfe2c6e02f1d5, 14 0.8318886756896973 0 0 1 1
1217,6d3d6b53f358a983b486e9e03144eb62, 14 0.9934747815132141 0 0 1 1
1218,6d5cbffaa090403113687a73278ba98e, 14 0.9848141074180603 0 0 1 1
1219,6d63702f8b638639e72c9b72e504d45d, 14 1.0 0 0 1 1
1220,6d7b08da7043a6e7c2d18424e329ced4, 14 1.0 0 0 1 1
1221,6da36354fc904b63bc03eb3884e0c35c, 14 0.9927214980125427 0 0 1 1
1222,6db59ec25f0f8ab882e5ce79b1688aed, 14 0.8385564088821411 0 0 1 1
1223,6dd5ddb94bf5028c69056c4d9af92cd9, 14 0.7411743998527527 0 0 1 1
1224,6ddb758545f7aa226b736fa869cfb946,
1225,6ddfbc87602afc5ef112b401637ef3ae, 14 0.6175549030303955 0 0 1 1
1226,6de2e33c4814358a4af07f0d2b03e2de,
1227,6e07fab2014be723250f7897ab6e3df2, 0 0.5210172533988953 957 634 1332 968
1228,6e1cefab110115d73b04accbe36df6f0,
1229,6e27c7b2eed8f7a3d6342e242a89c631,
1230,6e5612b9b3f15553bd159ead3b22e09d, 14 0.9962751865386963 0 0 1 1
1231,6e735c0945a973a1cc5f091eea115292,
1232,6e7d48015a85db1c2bc29bf3479e598f, 14 1.0 0 0 1 1
1233,6e7d4b9cf93fee47afe3c299da9cd589, 14 1.0 0 0 1 1
1234,6e911d2832e14bb624a486bea52220d6, 0 0.788343071937561 793 582 1092 888
1235,6e930ab867c57f51c91565b9d251ecc0,
1236,6ebfa96ac20b0558ad4d0ff155df4035, 14 1.0 0 0 1 1
1237,6ee33e87bb9db350f4492c105b484d7b, 0 0.8804357051849365 753 560 1023 859
1238,6ee6a322ef5a5c52b1e160c2ef5e83fd, 0 0.6266669631004333 803 620 1077 944
1239,6efc2a619fbf842eeadbb1abc9b523f5,
1240,6f04094bb30e028d5ae7dba96788e9dd, 0 0.9594288468360901 918 682 1287 1061
1241,6f1fcc25543d35bc02e348deabf59581,
1242,6f2237ac129bdb372382853afb3fee6f,
1243,6f275a49e59b6d07416bfd3b8b73f7a8, 0 0.6881350874900818 798 637 1123 990
1244,6f375ce065ee91c25505dc4677b1e495,
1245,6f681094d26fc24ffac5f0dcbb12c5e4, 14 0.9950234889984131 0 0 1 1
1246,6f69a6354bed9fabd85e9d5766075075, 14 0.5270969271659851 0 0 1 1
1247,6f80079783fd3bf3df3fed4d0733d511, 0 0.5289202332496643 810 674 1122 1020
1248,6f8320a9c444090bd55010537a9e7dcb, 0 0.9534140825271606 965 654 1278 1005
1249,6f85d2a7982a02cea67abf229e402404, 14 0.9999179840087891 0 0 1 1
1250,6f8b23eee8e3c3e4e47173d141f9b791, 14 0.6253948211669922 0 0 1 1
1251,6f915569b8a5b8143cfe9e17f421355c, 0 0.9651634097099304 764 561 1063 878
1252,6fa8814e8159cc0e7ac6d0477c0e6164, 14 0.551417887210846 0 0 1 1
1253,6facd092dfec22384fd9446fd84c1ce3,
1254,6fb36dc586cdfd180b79f23f4cd447f0, 14 0.9844484329223633 0 0 1 1
1255,6fdc6a34720c31d685942b7bb44f9612,
1256,6fe306d319701f17fdf9d477bc2d1251, 14 0.9999984502792358 0 0 1 1
1257,6fe65e41cb661237e9030f191e3a2a9b, 14 1.0 0 0 1 1
1258,6fe8ac8da89618e402e51dd7e1e103fe, 0 0.6542869806289673 658 583 922 873 13 0.5392857193946838 0 0 0 0
1259,6febf1e7c57204153c4751a1bf6e39cc, 14 0.9999994039535522 0 0 1 1
1260,700ae38015597465d1f8e99b3885afb7,
1261,703257c7585df8905ab7962f4a598bb2,
1262,703cd1b366d83f31d96b478a41dc1b2c, 14 0.9991124272346497 0 0 1 1
1263,703f3e88b76dc44678a08cc71e2e23be, 0 0.7185925245285034 633 495 863 760
1264,704b25bea8a6e8f0ed239f15b14fb68b,
1265,7060531528cdf18aab89ddc252354c1d, 14 1.0 0 0 1 1
1266,706814b8f626ce46d5614029ec51dc44, 0 0.6759142875671387 647 515 904 776 13 0.5108685493469238 0 0 0 0
1267,7069dd8c7c8c846ce7e73e4b10a432fc, 0 0.8295955657958984 643 510 895 780 3 0.6740676760673523 536 737 944 1017
1268,7073d58de75ee80e16ec3a4458349f90, 0 0.5440529584884644 701 573 1018 939
1269,7087e60b5382e43856c13a72ca679c6e, 0 0.5871259570121765 670 553 919 835
1270,70ac27185833639e72610a5f6b937ee0,
1271,70b513210efb66bdbb469eeb3b3266d5, 14 0.9854176044464111 0 0 1 1
1272,70e3e8abfeb3eaae756976b397217311, 14 0.9909278750419617 0 0 1 1
1273,710139037804abe11795c4544fba66e5, 14 0.5673373341560364 0 0 1 1
1274,710700d3055a746543394296d1fb736e, 14 1.0 0 0 1 1
1275,7109c2bb3c552f274418c7d7d769445d,
1276,711dc542c6c7e2b21889838cd050a810, 14 0.7966199517250061 0 0 1 1
1277,714003ac5b8363ff20f6b187ce55ae9e, 0 0.566794216632843 770 552 1069 836
1278,7142d5dae053a2b32c4225f7cf671d8c, 0 0.7523136138916016 744 558 1023 843 13 0.5227435231208801 0 0 0 0
1279,714d10886bc8bf6a1f1adc0f61127071, 14 0.9992002844810486 0 0 1 1
1280,7158cb1a21c2af6490567b0fe1dfaae0, 14 0.7881059646606445 0 0 1 1
1281,715f936a0ab2aca1f671041c7704e15f, 14 0.8153210282325745 0 0 1 1
1282,7199ee845675a788a07d629d325a431a,
1283,71ae8a44d7e82a2d5672d04d3d7b48f8,
1284,71b4eda82984d225fdddc3a4d1d32ad5, 14 0.8977580070495605 0 0 1 1
1285,71c27a4f0124bfee54339b40ee4164cc, 14 0.9999505281448364 0 0 1 1
1286,71c75db6da20e3320fb90ca9b018ab31, 14 0.6688631772994995 0 0 1 1
1287,71e9666b94e09e7485ab6350036faea6, 14 0.618333637714386 0 0 1 1
1288,72039a144501dd60065d7f5e9e0c8385, 0 0.7760355472564697 691 561 959 854
1289,721f5da499fd2c079738720daaa2706f, 14 0.8607975244522095 0 0 1 1
1290,7222b97b9a833ddac0e188319a3c4af3, 0 0.874944269657135 648 535 896 805
1291,724c7003e9c18c07c5f925edd825ef02, 0 0.5279152393341064 620 525 860 791
1292,7257660acd36f94fab12cc9626d58da9, 0 0.5387564897537231 650 558 905 837
1293,72842226962cd50c932146b07bec593e,
1294,7285810152dc8bc8a7e300f7e431b553, 14 1.0 0 0 1 1
1295,728b3cf755f42fd628ff5fee7bf338d5, 14 1.0 0 0 1 1
1296,729beaed8db4766d1aa3bb237a047e7a, 14 0.992886483669281 0 0 1 1
1297,72a272f0770ae72999e9afa93a5bf024, 0 0.6967400312423706 697 481 953 734
1298,72b5767e2d03a32d3a3514f851f0c872, 14 0.9950159192085266 0 0 1 1
1299,72bf61e8260519dbf3d388f964dacd44, 0 0.5730324983596802 892 568 1222 878
1300,72cfa22b529d2ae71985b2636cb9baf8, 14 0.7248720526695251 0 0 1 1
1301,72d2a167034f2cb425bcf7897137c464, 14 0.6410412192344666 0 0 1 1
1302,72d693c05239faab88247fd1d98f2cbe,
1303,72e0c97617b24b368795a2711b66def3,
1304,72fce426937854b7068b528e2a3c96d7, 14 1.0 0 0 1 1
1305,730f25f4ac6b4fd10d9cf582494c911e, 14 0.9701744914054871 0 0 1 1
1306,7324a6d2f3cdb80878587b427f6df871, 14 0.5584306120872498 0 0 1 1
1307,7333af45f987aed199da0aed5dd59fd6,
1308,734c7dc48a16c5a16188bd0ec7d05fe9,
1309,735ea124180d108f676db6adb5b1ba98, 14 1.0 0 0 1 1
1310,73899609bfb60b2fd74a699b2e5add8c, 0 0.6464728116989136 851 625 1190 951
1311,739077a7a2add5c87ca97bda44c8bb95,
1312,739933ba1ccf7631b311a2030dc76f8e, 14 0.9562166929244995 0 0 1 1
1313,73a47bff27e977dc25c0b2cd4a470eea,
1314,73b9dabe01f791147d0da48d4c6b6bb8,
1315,73dba107969801cde6ff7bfe518274b2, 14 0.992489755153656 0 0 1 1
1316,73eeafd1126ebf01dab13840d0b9a97b, 0 0.5335093140602112 913 569 1266 854
1317,743ba45b288dad1b64c80f525226df65, 0 0.5042220950126648 640 536 892 812
1318,7441457f4e2b2eba4682470448f256c1,
1319,74529936ae10f51ecfb193b3f504fb50, 14 0.6530618667602539 0 0 1 1
1320,7468f45287e2ad4f1375f721fbe92202, 14 0.849926769733429 0 0 1 1
1321,74897408dcbd69ef7c76cbbbbeb722d6, 14 1.0 0 0 1 1
1322,74925ac400da8ead8dfa6a30de1e8f4d, 14 0.9999992847442627 0 0 1 1
1323,74a3a1f2bbeacbfe81b567713d01cc85,
1324,74a889a192f72244c10e6d0c691b68e1, 0 0.5149043798446655 922 625 1272 941
1325,74b23792db329cff5843e36efb8aa65a, 14 0.9986816048622131 0 0 1 1
1326,74e44965f52b614f4f200468b9594382, 14 0.6439624428749084 0 0 1 1
1327,751a2e7d04ad1296c7d0a9f9eabde0d8, 14 0.5140447616577148 0 0 1 1 3 0.5873434543609619 541 710 1012 1015
1328,751fc253d84473e85a47a2826df12ce6, 14 1.0 0 0 1 1
1329,75235499405464bc6746650e1bcfaacf,
1330,754b90e60a89d03d18dbf9b30cce6eec, 14 0.6144091486930847 0 0 1 1
1331,754d373b98400f931d1070778c25e2d2,
1332,7550347fa2bb96c2354a3716dfa3a69c, 0 0.6039267778396606 813 672 1139 1019
1333,7565b2f86dadd6aca63ab9d6a285d53d,
1334,759d70b78eb5f4f47bd4eaf9f4dbb425, 0 0.6487365365028381 852 665 1172 1009
1335,75a7dfbae7c14ee40ab1048210734dd3, 14 0.7676742076873779 0 0 1 1
1336,75c2894e7a12b8f12d35b1c02ab383f6, 0 0.6791420578956604 635 466 881 719
1337,75dd4fb1cb781471b7f34b678b8dc547, 14 0.9065746665000916 0 0 1 1
1338,75ec71c3e8edd4291eb1bec543ca5855, 14 0.9794716835021973 0 0 1 1
1339,75ef4701bba51b04b002e82495d7fc6b, 14 1.0 0 0 1 1
1340,76482dd89d7d8ea3650e9a0b8e01aba6, 14 0.9412160515785217 0 0 1 1
1341,766238ff8d88651dfb314bc9c70986f9,
1342,768a10036282f67b6fbd8c51d4994897, 0 0.763684093952179 665 558 909 844
1343,76a5bc377407669248eaf357b5a6aee3,
1344,76b629665472409971a994e1700d2407, 14 0.9760357737541199 0 0 1 1
1345,76bb0ae099afc9ab5e218f55755a02ad, 0 0.5078384280204773 652 547 914 825
1346,76cee2dfef93ddd6caaa04a93ce1ea01, 14 0.5664265155792236 0 0 1 1
1347,76e1b5ea5308e49ae6b2081d559e938c,
1348,76e2a34a8c79a83155d9e8aa66e72fed,
1349,7707509ad13c3c9d41d2417ef8fecaa6,
1350,773144bbf1ced7a17fb84cdcbf7e6504, 14 0.9997454285621643 0 0 1 1
1351,7742abe5bd817ba643d38fb517e35b24,
1352,77479e09e740cfce8962e9e55963330e, 14 1.0 0 0 1 1
1353,774a27811e9fea0a7551f17f0b00130c,
1354,775aa6a334426b6dc282c61c48478a87, 0 0.75848388671875 917 676 1271 1012
1355,775bc8eece1917406112f0f626e190d3, 0 0.6106244921684265 676 494 950 753
1356,777e5578741dea8a02a689fe907a4215, 14 0.998817503452301 0 0 1 1
1357,778153803200347fa9e3573824d89e8f, 14 0.7105243802070618 0 0 1 1
1358,7788cdc2fe03ff147991981c80af67f6, 14 1.0 0 0 1 1
1359,77b118b0bf092dec6b64f61d5a8c2b86, 14 1.0 0 0 1 1
1360,77b20dccfcee611b676bbfa760f883d3, 14 0.9552587866783142 0 0 1 1
1361,77c48e5d1314b7a38a9af6b91b6636ee, 0 0.5084131360054016 869 545 1194 865
1362,77c5a562bf2f2681dfdc1c17503061fe, 14 0.5387918949127197 0 0 1 1
1363,77c9f35a891f03a54eec650170e0a649, 11 0.5762993693351746 0 0 0 0 13 0.7281898856163025 0 0 0 0
1364,77cfb1fd56137f340eccb2154c5b219c, 0 0.5464131236076355 581 429 796 672
1365,77de418d76da77b7e429227b83cd259f, 13 0.6309438347816467 0 0 772 922
1366,77fb399d095bb11d1344a1a114f59376, 0 0.8755931854248047 667 588 964 906
1367,77fb6e22acdafb6900fd7624feefd953, 14 0.8997355699539185 0 0 1 1
1368,7803162d59bc010353f64ffbaabc452f,
1369,780f385ed80d16130dad48d823b1ee0f, 0 0.8358252644538879 639 539 892 809
1370,781b722e178a483b4781fbd148706b7d, 14 1.0 0 0 1 1
1371,7824623176a69a914e31ec8769246ca0,
1372,7849964d63a43175008dd8a127175e19,
1373,785140281117595d1818b8133d43d3bc,
1374,78528b631de407173ba09edd7b465e68,
1375,7858eba2f50d6d515f3ccbbbe9020fa4, 0 0.5403434634208679 739 613 1042 933
1376,7862687072c60da78260b61a00ddd256, 14 1.0 0 0 1 1
1377,786fa2f1244ca842e96cc6afb0f28870,
1378,787506d2456ea43f00689850f3a4e797,
1379,7882ac9a9fa79ddd245f540d6f6e4af5,
1380,788c42c6b87bb62f1d5def6b0e7ca9da, 7 0.9462101459503174 573 703 948 1046
1381,78920201559a84ae65d928a6167b73e8, 14 0.8242051005363464 0 0 1 1
1382,789cba61f30c4c087a6cd97def275aca,
1383,78a65ae9e49e19db9eb86324f483fd67, 0 0.6060951352119446 822 665 1129 1014
1384,78b44b96b121d6075d7ae27135278e03,
1385,78dd6b0489bee998af8fb581871942f4, 14 0.595085620880127 0 0 1 1
1386,7902baf009b3169371fe1c3de95c3b99, 14 0.9999376535415649 0 0 1 1
1387,79054bd52e5f6ebcda94fdc54e2fada5,
1388,7919e0bc92270c1acbd8b124aa5377ef, 0 0.8876489400863647 673 503 904 772
1389,79272925caa941829eb32e77a0262c3c,
1390,7928b9dff786e3dc4951c30dd911ba2d, 0 0.7597603797912598 680 484 938 737
1391,793aa89237cb495f1b83dcc5a1434934,
1392,793e92503fb0cf3462a21406e3cb19a2, 0 0.9634285569190979 833 590 1115 875 3 0.5588220953941345 686 843 1134 1103
1393,79558608235e4a27758e516419f54bc2,
1394,7989ee219436f5636916b09612055915, 14 1.0 0 0 1 1
1395,79b547f424c97c52e714d6e808035787,
1396,79b6946338c30268ead5a6253484f852, 0 0.5909470319747925 710 578 981 877
1397,79c75c4aed44b844eca14be58a9deb9f,
1398,79d2a2619a836e33f35407b0bba32eca, 0 0.7927953004837036 775 659 1067 988
1399,79dc479648b23db3616339b4a79011b8,
1400,79dfadb515464474f984451c2dc2fc34,
1401,79f184fea084f17c4e91a6cd2f0f91f7, 14 0.9286199808120728 0 0 1 1 9 0.7077412009239197 713 574 964 865
1402,7a14d694617e5bc2aa937e16bbfd213c,
1403,7a1b5a16dc4c8de5f96c282480bb02cd, 0 0.6078909039497375 631 539 899 821
1404,7a4af4d5b559ac1a4f9dd849c0aec107,
1405,7a4e9f9b2fd1e2423d98dbaa316d199f, 14 1.0 0 0 1 1
1406,7a5e63853f72b1cf6180e4d33aecbf93, 0 0.6895350813865662 953 651 1318 981
1407,7a74f4e463b72f018838f26cf7aabdf2, 14 0.597732663154602 0 0 1 1
1408,7a8b67a254b16ef9e2b863ba65f7e011, 14 1.0 0 0 1 1
1409,7a9a75ad8f406d7561aa2f0ef7000933, 14 0.945928692817688 0 0 1 1
1410,7aa301c90a61603f9b5e2e05a88b4204, 14 0.8296918869018555 0 0 1 1
1411,7ac10f1986662a02a6448205578299c9, 0 0.8418879508972168 635 514 890 778
1412,7acd6422a97d08046db58687e5c4b2d1, 14 0.519036591053009 0 0 1 1
1413,7af230c8f8329e6f69996ab7ebfc97aa,
1414,7b29ce6b9a2822aadc7ef891bd2ee88b, 0 0.5660707354545593 619 527 871 794
1415,7b377cc85094e39b186b83c181b17642, 14 0.7035552859306335 0 0 1 1
1416,7b45d75262ca16f5bb6b4d05bc9ff151, 0 0.8029212951660156 829 651 1126 992
1417,7b45ef51255aae696c5e6ee47ab2c631,
